UMAP_1,UMAP_2,leiden,patient_name,cell_type
6.6297708,6.601335,15,p1_pre,Myeloid cells
8.777706,11.90373,12,p1_pre,Myeloid cells
11.471931,1.9652828,9,p1_pre,Myeloid cells
3.5380325,5.1999826,4,p1_pre,T cells
6.682984,6.4234333,15,p1_pre,Myeloid cells
6.908035,13.356331,12,p1_pre,Myeloid cells
11.72833,2.025723,9,p1_pre,Myeloid cells
7.650235,12.973458,12,p1_pre,Myeloid cells
12.7265415,4.139822,9,p1_pre,Myeloid cells
-2.6095436,9.935949,7,p1_pre,Myeloid cells
6.6382346,6.3168545,15,p1_pre,Myeloid cells
6.3430514,5.82028,15,p1_pre,Myeloid cells
13.504775,2.1686487,9,p1_pre,Myeloid cells
1.8450379,8.857654,2,p1_pre,Myeloid cells
6.702716,6.803594,15,p1_pre,Myeloid cells
5.027901,7.5586905,8,p1_pre,T cells
5.786105,6.0073147,15,p1_pre,Myeloid cells
-0.4556513,5.561732,0,p1_pre,Myeloid cells
-0.8695105,10.176979,2,p1_pre,Myeloid cells
7.0639553,4.395918,4,p1_pre,T cells
9.096046,11.674498,12,p1_pre,Myeloid cells
6.689687,6.231274,15,p1_pre,Myeloid cells
7.071391,4.099919,4,p1_pre,T cells
9.049176,12.314688,12,p1_pre,Myeloid cells
5.206158,6.363504,8,p1_pre,T cells
1.6591369,-3.502237,5,p1_pre,T cells
9.07484,12.275884,12,p1_pre,Myeloid cells
-2.9647264,4.9138956,3,p1_pre,Myeloid cells
13.620593,2.208695,9,p1_pre,Myeloid cells
2.947246,5.3344517,4,p1_pre,T cells
0.20353952,7.6804833,2,p1_pre,Myeloid cells
13.075363,2.3045661,9,p1_pre,Myeloid cells
-4.105518,10.448185,7,p1_pre,Myeloid cells
-2.897464,10.757017,7,p1_pre,Myeloid cells
11.297108,3.7445302,9,p1_pre,Myeloid cells
5.49596,7.3197513,8,p1_pre,T cells
6.6341944,6.7105002,15,p1_pre,Myeloid cells
-4.345431,11.439199,7,p1_pre,Myeloid cells
0.038876887,-3.3922794,1,p1_pre,T cells
1.7015767,9.118131,2,p1_pre,Myeloid cells
9.376588,11.989547,12,p1_pre,Myeloid cells
-2.0148203,-3.1333094,1,p1_pre,T cells
5.692195,4.8134284,4,p1_pre,T cells
-4.6565285,10.9278145,7,p1_pre,Myeloid cells
5.2842965,5.2119813,4,p1_pre,T cells
-0.30738753,5.502911,0,p1_pre,Myeloid cells
6.713613,3.973825,4,p1_pre,T cells
-2.5764627,11.275382,7,p1_pre,Myeloid cells
6.2127957,4.3403945,4,p1_pre,T cells
13.515212,2.7367814,9,p1_pre,Myeloid cells
1.8634194,5.1751885,0,p1_pre,Myeloid cells
-4.4898853,10.896295,7,p1_pre,Myeloid cells
-0.70076275,7.3939896,0,p1_pre,Myeloid cells
8.987038,12.337711,12,p1_pre,Myeloid cells
7.0720897,13.262262,12,p1_pre,Myeloid cells
3.8101327,5.677177,4,p1_pre,T cells
13.26181,2.6941414,9,p1_pre,Myeloid cells
11.205883,3.680667,9,p1_pre,Myeloid cells
-2.1675751,-2.7217867,1,p1_pre,T cells
4.068964,5.616436,4,p1_pre,T cells
5.5564976,5.2889686,4,p1_pre,T cells
6.8060226,6.2994924,15,p1_pre,Myeloid cells
10.9885435,3.7903316,9,p1_pre,Myeloid cells
13.619202,2.5965903,9,p1_pre,Myeloid cells
12.327029,4.188562,9,p1_pre,Myeloid cells
-2.7867563,10.98438,7,p1_pre,Myeloid cells
1.5254567,11.282347,2,p1_pre,Myeloid cells
6.79973,6.8517985,15,p1_pre,Myeloid cells
6.668673,4.383556,4,p1_pre,T cells
6.6972823,4.450633,4,p1_pre,T cells
6.9319606,4.0148315,4,p1_pre,T cells
6.288656,4.626981,4,p1_pre,T cells
5.5066705,7.1541753,8,p1_pre,T cells
6.969129,13.160624,12,p1_pre,Myeloid cells
12.751887,3.9641588,9,p1_pre,Myeloid cells
6.5733376,4.630684,4,p1_pre,T cells
-0.24520972,7.4080405,3,p1_pre,Myeloid cells
-1.737918,8.908956,2,p1_pre,Myeloid cells
4.3244853,6.895125,8,p1_pre,T cells
9.007242,12.26428,12,p1_pre,Myeloid cells
3.5112262,7.0775533,8,p1_pre,T cells
7.3298373,13.176715,12,p1_pre,Myeloid cells
6.3063164,3.8579729,4,p1_pre,T cells
9.035255,12.575552,12,p1_pre,Myeloid cells
3.6763828,5.0491457,4,p1_pre,T cells
0.25628647,-3.106237,1,p1_pre,T cells
12.82611,2.050406,9,p1_pre,Myeloid cells
8.973071,12.319615,12,p1_pre,Myeloid cells
6.8566575,4.454127,4,p1_pre,T cells
5.222051,4.6363244,4,p1_pre,T cells
9.261839,12.466265,12,p1_pre,Myeloid cells
5.570958,5.2215033,4,p1_pre,T cells
8.986483,11.696216,12,p1_pre,Myeloid cells
7.022848,13.304935,12,p1_pre,Myeloid cells
5.640855,5.278961,4,p1_pre,T cells
-4.5793176,9.889874,7,p1_pre,Myeloid cells
12.822942,4.273294,9,p1_pre,Myeloid cells
9.238936,12.493749,12,p1_pre,Myeloid cells
-4.7473392,5.5522547,6,p1_pre,Myeloid cells
5.3460584,4.8817935,4,p1_pre,T cells
1.5907727,11.266475,2,p1_pre,Myeloid cells
9.059883,11.878762,12,p1_pre,Myeloid cells
6.8238845,6.702759,15,p1_pre,Myeloid cells
5.1277547,4.672152,4,p1_pre,T cells
8.769759,12.518057,12,p1_pre,Myeloid cells
5.526125,5.3824573,4,p1_pre,T cells
-3.2344878,11.475414,7,p1_pre,Myeloid cells
8.789368,12.353261,12,p1_pre,Myeloid cells
-2.1307724,-3.2526355,1,p1_pre,T cells
3.9548151,5.7145076,4,p1_pre,T cells
6.5307093,6.7591233,15,p1_pre,Myeloid cells
6.8665533,4.2532325,4,p1_pre,T cells
-3.9540038,9.472423,7,p1_pre,Myeloid cells
3.9610152,5.630209,4,p1_pre,T cells
10.940994,3.9748514,9,p1_pre,Myeloid cells
9.123104,12.535822,12,p1_pre,Myeloid cells
9.509934,12.461697,12,p1_pre,Myeloid cells
8.308228,12.2470875,12,p1_pre,Myeloid cells
8.401639,12.201698,12,p1_pre,Myeloid cells
-2.5042229,11.773737,7,p1_pre,Myeloid cells
8.622732,11.915376,12,p1_pre,Myeloid cells
1.087484,11.327671,2,p1_pre,Myeloid cells
12.075007,4.1781006,9,p1_pre,Myeloid cells
5.082116,7.35073,8,p1_pre,T cells
11.470854,3.7623038,9,p1_pre,Myeloid cells
6.6566596,6.6551766,15,p1_pre,Myeloid cells
5.307274,4.1430373,4,p1_pre,T cells
5.4260287,3.536815,4,p1_pre,T cells
-3.8452559,10.024832,7,p1_pre,Myeloid cells
13.257881,2.1229434,9,p1_pre,Myeloid cells
-0.55512947,6.963714,0,p1_pre,Myeloid cells
5.547793,5.2136555,4,p1_pre,T cells
8.7277775,11.923722,12,p1_pre,Myeloid cells
12.66615,4.224301,9,p1_pre,Myeloid cells
4.022985,5.541985,4,p1_pre,T cells
12.737,4.187539,9,p1_pre,Myeloid cells
3.1059139,5.1866674,4,p1_pre,T cells
13.840467,2.156556,9,p1_pre,Myeloid cells
12.417891,4.1730123,9,p1_pre,Myeloid cells
4.027151,5.565551,4,p1_pre,T cells
12.335496,3.9736753,9,p1_pre,Myeloid cells
13.654988,2.3451395,9,p1_pre,Myeloid cells
9.176735,12.228134,12,p1_pre,Myeloid cells
9.294558,12.3061,12,p1_pre,Myeloid cells
9.351377,12.4486685,12,p1_pre,Myeloid cells
6.758357,6.5053973,15,p1_pre,Myeloid cells
6.9433827,6.5660515,15,p1_pre,Myeloid cells
4.8475637,5.145968,4,p1_pre,T cells
5.1674137,4.162032,4,p1_pre,T cells
-3.5639477,9.604893,7,p1_pre,Myeloid cells
5.3556023,7.640029,8,p1_pre,T cells
-1.6730841,8.548605,2,p1_pre,Myeloid cells
12.111659,4.049289,9,p1_pre,Myeloid cells
6.9086566,6.740186,15,p1_pre,Myeloid cells
6.940528,4.496187,4,p1_pre,T cells
13.813664,2.2900882,9,p1_pre,Myeloid cells
5.5338697,7.4332323,8,p1_pre,T cells
-0.9338064,6.8212504,0,p1_pre,Myeloid cells
5.926356,5.013637,4,p1_pre,T cells
-2.8432398,10.3206,7,p1_pre,Myeloid cells
5.230774,7.2926354,8,p1_pre,T cells
9.015251,12.214321,12,p1_pre,Myeloid cells
11.258217,3.713974,9,p1_pre,Myeloid cells
6.6857057,6.4886303,15,p1_pre,Myeloid cells
4.119559,6.004561,4,p1_pre,T cells
11.51004,2.0298805,9,p1_pre,Myeloid cells
8.747914,12.319306,12,p1_pre,Myeloid cells
0.18916771,-1.732556,10,p1_pre,T cells
-3.582915,-3.9137409,1,p1_pre,T cells
-1.7366161,0.31766275,10,p1_pre,T cells
6.9331236,4.568658,4,p1_pre,T cells
5.3737607,7.2427635,8,p1_pre,T cells
12.218287,2.1284206,9,p1_pre,Myeloid cells
11.328003,3.7172444,9,p1_pre,Myeloid cells
4.3872323,5.215058,4,p1_pre,T cells
12.742849,4.185094,9,p1_pre,Myeloid cells
0.91809464,9.443804,2,p1_pre,Myeloid cells
13.614469,2.3365426,9,p1_pre,Myeloid cells
13.406941,2.2530901,9,p1_pre,Myeloid cells
13.470535,2.666017,9,p1_pre,Myeloid cells
0.889876,-3.4856813,5,p1_pre,T cells
13.475718,2.5529442,9,p1_pre,Myeloid cells
6.469648,4.3087373,4,p1_pre,T cells
13.651215,2.4263458,9,p1_pre,Myeloid cells
5.5392585,7.3494806,8,p1_pre,T cells
4.1383557,5.498043,4,p1_pre,T cells
11.922019,2.1356227,9,p1_pre,Myeloid cells
12.771021,4.0430255,9,p1_pre,Myeloid cells
3.6754632,5.164633,4,p1_pre,T cells
5.131752,5.3304887,4,p1_pre,T cells
-3.840332,10.580174,7,p1_pre,Myeloid cells
9.5749445,12.311472,12,p1_pre,Myeloid cells
4.972697,4.6177673,4,p1_pre,T cells
11.247655,3.7831566,9,p1_pre,Myeloid cells
6.4140983,5.5298185,4,p1_pre,T cells
8.459368,12.011347,12,p1_pre,Myeloid cells
-2.3314216,-3.6589634,1,p1_pre,T cells
3.8913589,5.443285,4,p1_pre,T cells
8.771042,12.170411,12,p1_pre,Myeloid cells
5.0703516,5.2143545,4,p1_pre,T cells
4.30876,4.8001566,4,p1_pre,T cells
9.152405,12.010259,12,p1_pre,Myeloid cells
6.1469398,6.0078607,15,p1_pre,Myeloid cells
-4.4254055,10.131193,7,p1_pre,Myeloid cells
6.8397503,4.510693,4,p1_pre,T cells
13.620343,2.463468,9,p1_pre,Myeloid cells
6.57383,6.4922895,15,p1_pre,Myeloid cells
5.178747,4.908565,4,p1_pre,T cells
1.434229,7.5088315,3,p1_pre,Myeloid cells
11.382178,3.5927534,9,p1_pre,Myeloid cells
0.84090847,11.157514,2,p1_pre,Myeloid cells
5.4642243,7.374975,8,p1_pre,T cells
10.908461,3.9612923,9,p1_pre,Myeloid cells
6.324043,3.7906947,4,p1_pre,T cells
13.573492,2.1403272,9,p1_pre,Myeloid cells
0.001990774,10.059697,2,p1_pre,Myeloid cells
-2.7603605,9.880354,7,p1_pre,Myeloid cells
12.183109,4.145869,9,p1_pre,Myeloid cells
-3.5297725,4.49526,6,p1_pre,Myeloid cells
-3.0137312,-3.123354,1,p1_pre,T cells
-5.079503,6.6083837,6,p1_pre,Myeloid cells
9.3940325,12.274954,12,p1_pre,Myeloid cells
13.546654,2.4082062,9,p1_pre,Myeloid cells
-4.59237,10.417137,7,p1_pre,Myeloid cells
6.8913665,13.340371,12,p1_pre,Myeloid cells
6.9763904,4.491022,4,p1_pre,T cells
-3.8484614,10.105549,7,p1_pre,Myeloid cells
-3.635896,9.6205225,7,p1_pre,Myeloid cells
9.104162,11.646628,12,p1_pre,Myeloid cells
9.707912,12.2121725,12,p1_pre,Myeloid cells
9.389169,12.210663,12,p1_pre,Myeloid cells
-1.1605281,-3.5368826,1,p1_pre,T cells
12.59698,4.176094,9,p1_pre,Myeloid cells
11.532521,1.8715382,9,p1_pre,Myeloid cells
5.9087567,4.38918,4,p1_pre,T cells
-2.9844306,-2.6654923,1,p1_pre,T cells
-3.551559,-3.084975,1,p1_pre,T cells
-4.154086,11.062156,7,p1_pre,Myeloid cells
7.014091,4.310296,4,p1_pre,T cells
3.1865072,5.810572,4,p1_pre,T cells
6.351772,4.7809873,4,p1_pre,T cells
4.146118,5.132918,4,p1_pre,T cells
11.021871,3.9754097,9,p1_pre,Myeloid cells
-4.101771,9.78322,7,p1_pre,Myeloid cells
1.6674536,-3.2870634,5,p1_pre,T cells
3.8575728,5.2978015,4,p1_pre,T cells
12.39004,4.2115984,9,p1_pre,Myeloid cells
5.3042307,7.2812057,8,p1_pre,T cells
-0.44643176,10.031875,2,p1_pre,Myeloid cells
5.4024863,7.304034,8,p1_pre,T cells
8.872582,12.192604,12,p1_pre,Myeloid cells
0.32905093,8.861826,2,p1_pre,Myeloid cells
5.267924,6.8733363,8,p1_pre,T cells
-3.3054945,-2.5735776,1,p1_pre,T cells
6.9206085,6.9243693,15,p1_pre,Myeloid cells
13.627185,2.1811104,9,p1_pre,Myeloid cells
-0.38274083,9.640183,2,p1_pre,Myeloid cells
9.28734,12.353228,12,p1_pre,Myeloid cells
8.990739,12.162459,12,p1_pre,Myeloid cells
7.7508826,13.041325,12,p1_pre,Myeloid cells
6.4725165,6.413206,15,p1_pre,Myeloid cells
4.892383,7.310869,8,p1_pre,T cells
6.4562426,5.1076517,4,p1_pre,T cells
8.754861,12.324083,12,p1_pre,Myeloid cells
-5.3088326,6.1053653,6,p1_pre,Myeloid cells
5.2319875,7.18358,8,p1_pre,T cells
5.427846,6.51516,8,p1_pre,T cells
11.416911,3.8267891,9,p1_pre,Myeloid cells
13.376123,2.3631544,9,p1_pre,Myeloid cells
-3.8374856,10.422292,7,p1_pre,Myeloid cells
5.862994,8.077293,8,p1_pre,T cells
6.946525,13.34215,12,p1_pre,Myeloid cells
12.325125,3.621375,9,p1_pre,Myeloid cells
6.023226,4.5615993,4,p1_pre,T cells
7.7669606,12.958565,12,p1_pre,Myeloid cells
2.4078937,9.086988,2,p1_pre,Myeloid cells
8.956286,12.565868,12,p1_pre,Myeloid cells
3.9916325,5.4941325,4,p1_pre,T cells
-2.6218863,-2.8430073,1,p1_pre,T cells
8.750044,12.225505,12,p1_pre,Myeloid cells
5.471398,7.280088,8,p1_pre,T cells
11.154575,3.8402758,9,p1_pre,Myeloid cells
-2.449795,0.28614312,10,p1_pre,T cells
4.726486,4.8212104,4,p1_pre,T cells
13.489812,2.5404768,9,p1_pre,Myeloid cells
4.3783674,5.2505608,4,p1_pre,T cells
-5.544985,6.246387,6,p1_pre,Myeloid cells
8.96808,12.585622,12,p1_pre,Myeloid cells
2.4135401,5.1778417,0,p1_pre,Myeloid cells
12.87588,2.9899192,9,p1_pre,Myeloid cells
5.787076,5.002798,4,p1_pre,T cells
4.2829456,7.067662,8,p1_pre,T cells
5.6071143,7.702121,8,p1_pre,T cells
-4.2104697,9.834849,7,p1_pre,Myeloid cells
6.0214806,5.8117323,15,p1_pre,Myeloid cells
1.0650074,10.809789,2,p1_pre,Myeloid cells
-4.701052,11.163174,7,p1_pre,Myeloid cells
13.530386,2.6907692,9,p1_pre,Myeloid cells
5.447289,7.365224,8,p1_pre,T cells
3.44409,5.1471915,4,p1_pre,T cells
6.537016,6.780084,15,p1_pre,Myeloid cells
6.727872,12.564472,8,p1_pre,T cells
13.098686,2.2244203,9,p1_pre,Myeloid cells
12.607382,4.2342877,9,p1_pre,Myeloid cells
6.92234,4.7064667,4,p1_pre,T cells
11.125523,3.8855164,9,p1_pre,Myeloid cells
6.059487,5.2468834,4,p1_pre,T cells
-1.2219,-1.7123095,1,p1_pre,T cells
13.39673,2.4719784,9,p1_pre,Myeloid cells
6.609429,5.1440816,4,p1_pre,T cells
6.475308,6.593891,15,p1_pre,Myeloid cells
5.436824,6.913455,8,p1_pre,T cells
9.083412,12.192702,12,p1_pre,Myeloid cells
6.51475,6.4469104,15,p1_pre,Myeloid cells
3.598486,5.532531,4,p1_pre,T cells
-5.0808315,4.5876427,6,p1_pre,Myeloid cells
4.132933,6.790124,8,p1_pre,T cells
9.128776,12.471037,12,p1_pre,Myeloid cells
13.870293,2.2078886,9,p1_pre,Myeloid cells
-0.7480265,-1.2837626,10,p1_pre,T cells
-3.516295,-2.962476,1,p1_pre,T cells
6.591507,4.2629848,4,p1_pre,T cells
5.4267306,7.446374,8,p1_pre,T cells
12.291814,3.9797227,9,p1_pre,Myeloid cells
-4.6567917,9.785115,7,p1_pre,Myeloid cells
12.730135,4.202321,9,p1_pre,Myeloid cells
3.9780347,5.626033,4,p1_pre,T cells
11.566524,2.0073006,9,p1_pre,Myeloid cells
0.43050852,10.2937,2,p1_pre,Myeloid cells
6.4308863,6.90242,15,p1_pre,Myeloid cells
3.510373,5.1900992,4,p1_pre,T cells
4.1835165,5.342622,4,p1_pre,T cells
12.392923,4.1790104,9,p1_pre,Myeloid cells
7.1344028,13.252601,12,p1_pre,Myeloid cells
4.045067,5.7033105,4,p1_pre,T cells
5.407459,7.0846562,8,p1_pre,T cells
-3.8531969,9.969278,7,p1_pre,Myeloid cells
5.1904235,5.2158237,4,p1_pre,T cells
-2.1125968,-2.7674694,1,p1_pre,T cells
-3.8625412,-2.397049,1,p1_pre,T cells
12.868212,4.142071,9,p1_pre,Myeloid cells
8.908786,12.011065,12,p1_pre,Myeloid cells
6.677968,6.7163615,15,p1_pre,Myeloid cells
8.91945,12.601451,12,p1_pre,Myeloid cells
-4.033959,10.075878,7,p1_pre,Myeloid cells
3.9860685,4.841165,4,p1_pre,T cells
0.51399595,7.491877,3,p1_pre,Myeloid cells
5.294365,5.02778,4,p1_pre,T cells
-4.6023326,6.073602,6,p1_pre,Myeloid cells
-3.9409413,11.2073,7,p1_pre,Myeloid cells
3.6879652,5.287791,4,p1_pre,T cells
7.360955,13.160564,12,p1_pre,Myeloid cells
5.8735423,4.3542333,4,p1_pre,T cells
5.4886317,5.1783037,4,p1_pre,T cells
-0.04981117,-3.4134696,1,p1_pre,T cells
4.1301837,5.3205194,4,p1_pre,T cells
3.8771389,5.4748335,4,p1_pre,T cells
12.422896,3.2874238,9,p1_pre,Myeloid cells
5.175659,7.1394424,8,p1_pre,T cells
13.320578,2.4416912,9,p1_pre,Myeloid cells
5.5113993,5.155892,4,p1_pre,T cells
6.6192327,6.5485797,15,p1_pre,Myeloid cells
5.9401603,4.9740453,4,p1_pre,T cells
4.4284587,6.874591,8,p1_pre,T cells
6.448126,6.309806,15,p1_pre,Myeloid cells
8.936325,12.470866,12,p1_pre,Myeloid cells
-0.417956,9.859213,2,p1_pre,Myeloid cells
7.593682,13.009019,12,p1_pre,Myeloid cells
-0.20338826,-4.3530645,1,p1_pre,T cells
5.2676454,7.2725797,8,p1_pre,T cells
-4.3273463,10.642154,7,p1_pre,Myeloid cells
9.408508,12.235382,12,p1_pre,Myeloid cells
7.020674,13.298823,12,p1_pre,Myeloid cells
13.26325,2.8135936,9,p1_pre,Myeloid cells
8.848845,11.798006,12,p1_pre,Myeloid cells
-1.933732,7.5881844,2,p1_pre,Myeloid cells
7.9711337,12.786448,12,p1_pre,Myeloid cells
12.853688,3.991818,9,p1_pre,Myeloid cells
12.757763,3.9504473,9,p1_pre,Myeloid cells
5.9122953,5.2371554,4,p1_pre,T cells
11.450202,3.4865148,9,p1_pre,Myeloid cells
3.673082,5.752768,4,p1_pre,T cells
11.801926,1.8742319,9,p1_pre,Myeloid cells
5.511014,5.0580783,4,p1_pre,T cells
6.017646,4.855422,4,p1_pre,T cells
-0.34578776,9.708701,2,p1_pre,Myeloid cells
9.224597,12.336311,12,p1_pre,Myeloid cells
6.400385,4.207418,4,p1_pre,T cells
-4.117615,6.666888,2,p1_pre,Myeloid cells
9.448379,12.244733,12,p1_pre,Myeloid cells
8.760197,11.881246,12,p1_pre,Myeloid cells
1.107426,7.3725486,0,p1_pre,Myeloid cells
6.833853,4.6253705,4,p1_pre,T cells
8.540221,12.483833,12,p1_pre,Myeloid cells
11.067852,3.910199,9,p1_pre,Myeloid cells
5.7133007,5.4211783,4,p1_pre,T cells
-4.5448117,9.827061,7,p1_pre,Myeloid cells
-0.30177113,9.547515,2,p1_pre,Myeloid cells
-4.008523,-3.0091069,1,p1_pre,T cells
13.233186,2.3161738,9,p1_pre,Myeloid cells
6.9872055,4.416409,4,p1_pre,T cells
0.5290755,9.157738,2,p1_pre,Myeloid cells
8.773036,11.990341,12,p1_pre,Myeloid cells
-4.26987,11.326771,7,p1_pre,Myeloid cells
9.036325,12.264855,12,p1_pre,Myeloid cells
6.7514505,6.899128,15,p1_pre,Myeloid cells
-3.6294246,10.387779,7,p1_pre,Myeloid cells
-1.8298124,7.1494665,3,p1_pre,Myeloid cells
8.568222,11.825659,12,p1_pre,Myeloid cells
6.758766,6.486858,15,p1_pre,Myeloid cells
5.127875,5.3275824,4,p1_pre,T cells
6.6591105,4.476226,4,p1_pre,T cells
4.0934134,4.7317142,4,p1_pre,T cells
0.27046108,8.8019495,0,p1_pre,Myeloid cells
0.8382172,8.577702,2,p1_pre,Myeloid cells
6.9365506,7.179211,15,p1_pre,Myeloid cells
12.540372,4.340928,9,p1_pre,Myeloid cells
8.937618,12.421902,12,p1_pre,Myeloid cells
-0.5356508,5.413704,0,p1_pre,Myeloid cells
-4.3039355,9.601284,7,p1_pre,Myeloid cells
6.27535,5.5863414,4,p1_pre,T cells
7.60751,13.087778,12,p1_pre,Myeloid cells
12.579132,4.262244,9,p1_pre,Myeloid cells
12.430887,4.2565913,9,p1_pre,Myeloid cells
6.948809,7.0111256,15,p1_pre,Myeloid cells
8.805322,11.750802,12,p1_pre,Myeloid cells
8.916488,12.640448,12,p1_pre,Myeloid cells
5.9920874,4.8981595,4,p1_pre,T cells
-4.5614657,10.98673,7,p1_pre,Myeloid cells
1.2339163,-3.252356,5,p1_pre,T cells
12.805748,3.913838,9,p1_pre,Myeloid cells
5.478888,6.895017,8,p1_pre,T cells
5.9689074,4.8617797,4,p1_pre,T cells
6.939119,4.457593,4,p1_pre,T cells
1.1513209,10.60443,2,p1_pre,Myeloid cells
1.3408209,10.837149,2,p1_pre,Myeloid cells
5.247933,4.166742,4,p1_pre,T cells
6.512261,6.2130933,15,p1_pre,Myeloid cells
3.5970442,4.6544414,4,p1_pre,T cells
5.1715255,7.348376,8,p1_pre,T cells
6.6300435,4.1834536,4,p1_pre,T cells
-0.26663774,5.6354866,0,p1_pre,Myeloid cells
10.989481,3.9395244,9,p1_pre,Myeloid cells
-1.6932046,6.885117,3,p1_pre,Myeloid cells
9.0157175,12.392056,12,p1_pre,Myeloid cells
6.5463734,6.4450936,15,p1_pre,Myeloid cells
8.8443985,11.865482,12,p1_pre,Myeloid cells
-4.082157,-2.7381058,1,p1_pre,T cells
12.801542,3.3957624,9,p1_pre,Myeloid cells
-3.612481,11.256369,7,p1_pre,Myeloid cells
7.1450047,13.166263,12,p1_pre,Myeloid cells
-1.6202377,-3.4366891,1,p1_pre,T cells
12.194986,4.0664706,9,p1_pre,Myeloid cells
6.97775,13.116799,12,p1_pre,Myeloid cells
8.623139,12.072652,12,p1_pre,Myeloid cells
5.898475,4.8111935,4,p1_pre,T cells
13.182352,2.2492657,9,p1_pre,Myeloid cells
3.9047952,5.1471496,4,p1_pre,T cells
5.8654523,4.845398,4,p1_pre,T cells
6.773364,4.3074574,4,p1_pre,T cells
-3.932764,10.893463,7,p1_pre,Myeloid cells
-3.3410704,10.599363,7,p1_pre,Myeloid cells
-2.5316496,11.592543,7,p1_pre,Myeloid cells
12.543329,3.8609724,9,p1_pre,Myeloid cells
5.4532247,5.292121,4,p1_pre,T cells
9.217342,12.331636,12,p1_pre,Myeloid cells
6.9197,4.547185,4,p1_pre,T cells
7.019626,13.240899,12,p1_pre,Myeloid cells
7.8073497,13.018186,12,p1_pre,Myeloid cells
13.560625,2.3800888,9,p1_pre,Myeloid cells
12.582026,4.243257,9,p1_pre,Myeloid cells
7.7299247,12.993379,12,p1_pre,Myeloid cells
1.1832354,5.648663,0,p1_pre,Myeloid cells
9.0876,11.873406,12,p1_pre,Myeloid cells
6.671566,4.5270586,4,p1_pre,T cells
9.389475,12.287756,12,p1_pre,Myeloid cells
7.648486,13.007314,12,p1_pre,Myeloid cells
6.2640057,6.1938043,15,p1_pre,Myeloid cells
3.9444993,5.2250714,4,p1_pre,T cells
12.3816185,4.235056,9,p1_pre,Myeloid cells
9.365096,12.210901,12,p1_pre,Myeloid cells
-3.531487,-3.0514376,1,p1_pre,T cells
1.9496651,5.674214,0,p1_pre,Myeloid cells
6.6856456,6.4595675,15,p1_pre,Myeloid cells
4.144843,5.7490463,4,p1_pre,T cells
6.4564285,7.119717,15,p1_pre,Myeloid cells
4.0115633,4.711955,4,p1_pre,T cells
6.494829,6.639397,15,p1_pre,Myeloid cells
0.28169098,-2.533039,1,p1_post,T cells
-5.7427726,5.9065657,6,p1_post,Myeloid cells
-2.0470624,4.8057137,3,p1_post,Myeloid cells
2.1208916,-5.210663,5,p1_post,T cells
0.032563973,-2.6607864,1,p1_post,T cells
-2.8800056,7.359858,3,p1_post,Myeloid cells
-0.27462608,-0.8503992,10,p1_post,T cells
0.3980119,-3.5276444,1,p1_post,T cells
-5.8944097,6.115718,6,p1_post,Myeloid cells
-3.5802677,6.235675,3,p1_post,Myeloid cells
-3.49455,6.7792463,2,p1_post,Myeloid cells
3.040295,-6.3876367,5,p1_post,T cells
0.5998619,-2.2154133,1,p1_post,T cells
0.91794086,-2.5055225,1,p1_post,T cells
-2.202473,7.251426,3,p1_post,Myeloid cells
-0.27478173,-4.132605,1,p1_post,T cells
-5.4389625,9.387213,3,p1_post,Myeloid cells
-1.3378106,-1.9539874,1,p1_post,T cells
-0.5113677,-1.3083904,1,p1_post,T cells
-3.1605763,6.282452,3,p1_post,Myeloid cells
-2.611391,7.870508,2,p1_post,Myeloid cells
0.026108718,6.296868,0,p1_post,Myeloid cells
7.4811726,11.427537,12,p1_post,Myeloid cells
2.8328393,-5.170039,5,p1_post,T cells
-0.19120236,-2.222128,1,p1_post,T cells
-0.32949919,-0.87782216,10,p1_post,T cells
-5.0035324,6.2790656,6,p1_post,Myeloid cells
0.413789,-2.1639342,1,p1_post,T cells
-5.2565227,5.8888974,6,p1_post,Myeloid cells
-1.2118981,3.6652582,0,p1_post,Myeloid cells
2.5219052,-2.921243,5,p1_post,T cells
-0.610895,-2.3730013,1,p1_post,T cells
4.6491523,-1.1974427,8,p1_post,T cells
0.0118299555,8.801247,2,p1_post,Myeloid cells
11.215486,0.5994157,9,p1_post,Myeloid cells
-1.3474213,7.3678055,2,p1_post,Myeloid cells
-2.0901847,-1.5341524,1,p1_post,T cells
0.014865663,-2.361611,1,p1_post,T cells
-0.77323467,10.323809,2,p1_post,Myeloid cells
7.60595,11.602083,12,p1_post,Myeloid cells
2.9684262,-5.6732593,5,p1_post,T cells
-3.0215187,-2.5403998,1,p1_post,T cells
-1.80512,5.0344057,0,p1_post,Myeloid cells
-1.0140524,-3.5985754,1,p1_post,T cells
2.8525503,-6.0522113,5,p1_post,T cells
-2.9777174,-2.1910403,1,p1_post,T cells
12.232359,1.6672655,9,p1_post,Myeloid cells
-1.7445769,4.549602,0,p1_post,Myeloid cells
1.1528363,-2.7105668,5,p1_post,T cells
-4.4895415,9.303999,3,p1_post,Myeloid cells
12.517263,1.7343118,9,p1_post,Myeloid cells
3.1446211,-6.473287,5,p1_post,T cells
-2.0699897,-2.7763603,1,p1_post,T cells
-0.11282858,-3.1768155,1,p1_post,T cells
-0.279081,-2.0253754,1,p1_post,T cells
2.2551703,-5.3954196,5,p1_post,T cells
-3.7027297,6.321892,3,p1_post,Myeloid cells
