UMAP_1,UMAP_2,leiden,patient_name
6.9741163,4.965758,15,p1_pre
11.287029,2.7757587,13,p1_pre
5.6243033,8.016783,11,p1_pre
4.7587247,6.1703553,4,p1_pre
13.268712,3.3003476,13,p1_pre
12.88529,4.6418552,13,p1_pre
4.4836793,5.8809175,4,p1_pre
5.643218,5.974922,4,p1_pre
1.8781424,9.385416,9,p1_pre
5.869732,14.455264,17,p1_pre
5.696025,5.5361032,4,p1_pre
11.167708,4.6638384,13,p1_pre
7.0495915,6.2209554,4,p1_pre
6.788211,14.986256,17,p1_pre
2.7020874,-2.8092813,5,p1_pre
4.502103,6.143801,4,p1_pre
6.602163,14.740297,17,p1_pre
5.7307234,5.841536,4,p1_pre
4.9532185,5.5477915,4,p1_pre
5.9866,14.462874,17,p1_pre
6.590207,6.8336635,23,p1_pre
1.4358127,9.127268,9,p1_pre
7.3508716,5.2135077,15,p1_pre
11.4851055,2.6473029,13,p1_pre
6.7889166,7.2168827,23,p1_pre
5.8366785,5.478465,4,p1_pre
-0.33107457,8.334514,10,p1_pre
11.080014,4.5630937,13,p1_pre
-5.278363,9.172099,7,p1_pre
5.415437,7.8460746,11,p1_pre
10.79286,4.7791295,13,p1_pre
7.0689554,4.360147,15,p1_pre
11.295256,2.5529077,13,p1_pre
-4.240384,8.150201,8,p1_pre
1.8112488,7.909514,9,p1_pre
12.211024,4.9242854,13,p1_pre
-2.5237596,3.2478352,12,p1_pre
3.360607,-3.004329,5,p1_pre
-4.4699335,4.733018,18,p1_pre
5.991724,14.238951,17,p1_pre
11.447368,2.8966916,13,p1_pre
1.5697067,9.516414,9,p1_pre
7.8779807,13.108743,17,p1_pre
7.611031,5.31166,15,p1_pre
1.3363373,9.719763,9,p1_pre
1.1780738,9.844559,9,p1_pre
6.4426765,14.664021,17,p1_pre
5.796071,14.282218,17,p1_pre
6.0376415,14.51621,17,p1_pre
0.08654643,-2.0298553,1,p1_pre
12.818941,4.9140553,13,p1_pre
13.862699,3.1034,13,p1_pre
6.534469,5.0073586,15,p1_pre
3.0922225,-2.3348079,5,p1_pre
3.650516,-2.504806,5,p1_pre
2.604,9.4461155,9,p1_pre
7.66037,5.0592885,15,p1_pre
3.8006244,6.1261783,4,p1_pre
7.046386,5.3314695,15,p1_pre
4.87616,5.6426244,4,p1_pre
10.992205,4.7374597,13,p1_pre
1.2829086,9.023848,9,p1_pre
1.097004,-5.292414,3,p1_pre
4.4304814,6.0469055,4,p1_pre
12.288053,4.696276,13,p1_pre
5.3927984,7.7971644,11,p1_pre
-4.517628,7.6266212,8,p1_pre
5.479409,7.975796,11,p1_pre
6.4970264,14.587784,17,p1_pre
-4.1195693,6.0610147,7,p1_pre
5.4654465,7.5244374,11,p1_pre
3.68479,-3.1923466,5,p1_pre
7.196991,7.768556,23,p1_pre
11.512238,2.7209527,13,p1_pre
-3.9357271,7.6441073,8,p1_pre
5.976878,14.437827,17,p1_pre
6.2953863,14.760108,17,p1_pre
7.697326,13.756811,17,p1_pre
6.816955,7.1636105,23,p1_pre
5.0054455,8.032237,11,p1_pre
7.1292186,5.9261484,4,p1_pre
6.4872127,14.626021,17,p1_pre
-4.4117928,4.3630667,18,p1_pre
5.310548,7.782177,11,p1_pre
5.6082883,7.1472025,11,p1_pre
11.09966,4.8742,13,p1_pre
11.847824,2.763594,13,p1_pre
2.1898685,9.010492,9,p1_pre
5.6514955,8.707138,11,p1_pre
8.001756,12.99896,17,p1_pre
12.189079,4.2721286,13,p1_pre
6.673534,5.1277556,15,p1_pre
7.5446653,13.8869705,17,p1_pre
-2.5107453,9.550752,7,p1_pre
6.2717643,14.536083,17,p1_pre
4.4750357,6.2427464,4,p1_pre
3.0750625,-3.0651932,5,p1_pre
6.6910186,14.57191,17,p1_pre
5.787408,7.8025103,11,p1_pre
11.135317,4.723816,13,p1_pre
-4.03715,-1.9835786,14,p1_pre
5.434779,5.400895,4,p1_pre
11.629255,2.4333837,13,p1_pre
5.031053,6.0673714,4,p1_pre
-4.4002323,4.4606338,18,p1_pre
6.300877,14.265415,17,p1_pre
2.6445816,5.368102,0,p1_pre
11.933777,3.461352,13,p1_pre
6.333412,5.7601986,4,p1_pre
4.3375483,8.036417,11,p1_pre
5.520415,8.356072,11,p1_pre
1.4667939,8.936742,9,p1_pre
6.4786725,6.552039,23,p1_pre
-4.85935,9.323778,7,p1_pre
2.4819176,9.63928,9,p1_pre
11.723143,2.760003,13,p1_pre
5.7216687,7.928228,11,p1_pre
4.126611,5.8882113,4,p1_pre
6.81412,7.5058804,23,p1_pre
7.462521,12.261799,11,p1_pre
12.175972,2.6635022,13,p1_pre
12.894588,4.8075128,13,p1_pre
7.537496,5.269821,15,p1_pre
11.014574,4.7199616,13,p1_pre
6.7031426,6.018936,4,p1_pre
-0.5533127,-1.3719816,1,p1_pre
11.666674,2.6176937,13,p1_pre
7.1745887,5.8339095,4,p1_pre
6.89572,7.327673,23,p1_pre
5.8077793,7.3865037,11,p1_pre
6.2093525,14.856211,17,p1_pre
6.682795,7.246039,23,p1_pre
4.2496643,6.334592,4,p1_pre
-4.577936,3.029845,12,p1_pre
3.8671877,8.060188,11,p1_pre
6.399663,14.560092,17,p1_pre
11.157124,2.5207298,13,p1_pre
-1.7274542,-2.3655574,14,p1_pre
3.648453,-2.5858564,5,p1_pre
7.202161,5.106612,15,p1_pre
5.513707,7.954491,11,p1_pre
12.404467,4.815469,13,p1_pre
1.008694,9.471706,9,p1_pre
12.747871,4.7906036,13,p1_pre
4.560204,6.1698427,4,p1_pre
13.812936,3.2309926,13,p1_pre
-4.126094,8.926624,7,p1_pre
6.8831086,7.9520907,23,p1_pre
3.5341697,6.396297,4,p1_pre
4.5157533,6.1647353,4,p1_pre
12.290312,4.9809604,13,p1_pre
7.8950405,13.418206,17,p1_pre
4.6004634,6.5338407,4,p1_pre
5.527123,7.6819015,11,p1_pre
1.5258585,9.384556,9,p1_pre
5.7860713,5.885443,4,p1_pre
2.1591065,-2.146611,5,p1_pre
4.4986186,-1.6645869,5,p1_pre
12.843186,4.811043,13,p1_pre
6.459296,14.894634,17,p1_pre
6.9258494,7.550423,23,p1_pre
6.470813,14.414222,17,p1_pre
1.9081004,8.705474,9,p1_pre
4.5821595,5.4182396,4,p1_pre
-0.50470936,7.725196,10,p1_pre
5.8819504,5.662078,4,p1_pre
-4.7435527,5.0761414,18,p1_pre
2.1584363,9.719883,9,p1_pre
4.3892927,5.934036,4,p1_pre
7.753284,13.41787,17,p1_pre
6.573995,4.98097,4,p1_pre
6.1031837,5.798234,4,p1_pre
1.6490382,-4.1604586,5,p1_pre
4.3825293,6.087451,4,p1_pre
4.34503,6.1207504,4,p1_pre
13.120876,3.9987428,13,p1_pre
5.2954783,7.9282017,11,p1_pre
11.786078,2.7108319,13,p1_pre
6.1429696,5.830902,4,p1_pre
6.805345,7.378784,23,p1_pre
6.477505,5.5910597,4,p1_pre
4.1304507,7.8703666,11,p1_pre
6.9817286,7.1412845,23,p1_pre
6.2923436,14.328857,17,p1_pre
-4.107969,7.5238857,8,p1_pre
7.6439962,13.824423,17,p1_pre
0.17613976,-3.4033635,1,p1_pre
5.3270407,7.9547415,11,p1_pre
1.8551648,9.397252,9,p1_pre
6.098497,14.164434,17,p1_pre
8.013425,13.131224,17,p1_pre
11.7351465,3.0313368,13,p1_pre
6.6778765,14.924157,17,p1_pre
-3.0948706,6.0187902,2,p1_pre
7.402229,13.937663,17,p1_pre
13.054852,4.750717,13,p1_pre
12.995866,4.4186954,13,p1_pre
6.381251,5.88249,4,p1_pre
11.275234,4.3939815,13,p1_pre
3.888608,6.6656246,4,p1_pre
13.620813,3.0545766,13,p1_pre
6.017497,5.6768904,4,p1_pre
6.657169,5.597572,4,p1_pre
-3.9461021,7.509655,8,p1_pre
6.046794,14.916743,17,p1_pre
7.1170235,4.8124166,15,p1_pre
-3.8878794,5.10826,2,p1_pre
5.9399943,14.311954,17,p1_pre
6.8431497,14.923296,17,p1_pre
1.1017796,6.79206,8,p1_pre
7.459993,5.269793,15,p1_pre
6.746237,14.107705,17,p1_pre
10.955789,4.711201,13,p1_pre
6.2321973,6.177531,4,p1_pre
1.1173142,9.24672,9,p1_pre
-3.9883885,7.8053327,8,p1_pre
4.2525787,-2.4523957,5,p1_pre
11.903702,2.7035592,13,p1_pre
7.5229764,5.070805,15,p1_pre
-4.1451764,7.5519624,7,p1_pre
6.8020706,14.92386,17,p1_pre
2.4610844,9.713601,9,p1_pre
6.281037,14.896495,17,p1_pre
7.117362,7.6724563,23,p1_pre
2.090247,8.610494,9,p1_pre
-0.68386996,7.072315,2,p1_pre
6.814054,14.828291,17,p1_pre
7.1312213,7.4511104,23,p1_pre
5.676899,5.898217,4,p1_pre
7.3520074,5.048628,15,p1_pre
4.638632,5.5207176,4,p1_pre
2.062279,7.43573,7,p1_pre
-2.0597954,8.658313,7,p1_pre
7.1481752,7.841299,23,p1_pre
12.638859,4.831411,13,p1_pre
6.182107,14.566779,17,p1_pre
0.784713,6.5279517,0,p1_pre
1.1461158,9.031136,9,p1_pre
6.803265,6.275268,4,p1_pre
7.724338,13.668838,17,p1_pre
12.80698,4.808747,13,p1_pre
12.61904,4.926142,13,p1_pre
7.265992,7.836759,23,p1_pre
6.504889,14.685028,17,p1_pre
6.4917006,14.562356,17,p1_pre
6.703415,5.5145555,15,p1_pre
2.2584183,9.623128,9,p1_pre
1.9136448,-4.779426,3,p1_pre
12.939154,4.4516726,13,p1_pre
5.648613,7.5732875,11,p1_pre
6.677523,5.462985,15,p1_pre
7.6401706,5.101815,15,p1_pre
-4.4351034,9.5496855,7,p1_pre
-4.784366,9.432829,7,p1_pre
6.0661783,4.792326,4,p1_pre
7.1220317,7.1924324,23,p1_pre
4.168791,5.6089973,4,p1_pre
5.3884034,7.8245497,11,p1_pre
7.1715374,5.0265255,15,p1_pre
0.57850313,6.206641,0,p1_pre
10.869392,4.819281,13,p1_pre
-0.558305,6.966222,2,p1_pre
6.2573957,14.764749,17,p1_pre
6.837954,7.227491,23,p1_pre
6.4787393,14.293364,17,p1_pre
4.2472095,-2.6741767,5,p1_pre
12.075083,3.8622193,13,p1_pre
2.3642926,9.998213,9,p1_pre
7.930499,13.259609,17,p1_pre
2.2823253,-2.6822717,5,p1_pre
12.1179495,4.7487164,13,p1_pre
7.820062,13.106351,17,p1_pre
6.854817,14.731607,17,p1_pre
6.557203,5.5064273,4,p1_pre
11.9501705,2.6855502,13,p1_pre
4.3339486,6.0434275,4,p1_pre
6.5470357,5.4237723,15,p1_pre
7.459473,5.1854606,15,p1_pre
2.3321326,8.9280615,9,p1_pre
2.150217,8.758497,9,p1_pre
1.8175637,10.735215,9,p1_pre
12.739641,4.5025764,13,p1_pre
5.9169993,6.0443234,4,p1_pre
6.080874,14.06893,17,p1_pre
7.523228,5.199765,15,p1_pre
7.916142,12.969496,17,p1_pre
7.664742,13.844947,17,p1_pre
11.58144,2.5455248,13,p1_pre
12.635157,4.8838663,13,p1_pre
7.567141,13.888056,17,p1_pre
1.5457349,5.0422297,0,p1_pre
6.3979316,14.685604,17,p1_pre
7.3835073,5.108568,15,p1_pre
5.979749,14.162914,17,p1_pre
7.501828,13.733054,17,p1_pre
6.72082,6.9903655,23,p1_pre
4.469185,5.7400346,4,p1_pre
12.799551,4.689103,13,p1_pre
5.8695345,14.668277,17,p1_pre
3.5304558,-2.4119358,5,p1_pre
2.6798348,5.0927815,7,p1_pre
7.102266,7.2496567,23,p1_pre
4.6493225,6.3533,4,p1_pre
6.909883,7.735302,23,p1_pre
4.5841208,5.5709634,4,p1_pre
6.8427525,7.3259373,23,p1_pre
-1.0613477,-3.1812778,1,p1_post
-4.279027,4.01649,18,p1_post
-1.4610549,4.0841684,10,p1_post
-0.06939061,-5.913874,3,p1_post
-0.61852723,-2.9038706,1,p1_post
-1.4612404,7.584679,2,p1_post
-2.1378295,-2.6398184,14,p1_post
-0.45169577,-3.5343454,1,p1_post
-4.486462,3.9073317,18,p1_post
-2.9373493,4.880927,2,p1_post
-3.1941283,5.0915184,2,p1_post
-1.0708762,-7.134224,3,p1_post
-0.46232167,-3.9149265,3,p1_post
0.113699675,-4.40341,3,p1_post
-2.5721126,5.7802434,2,p1_post
0.6271077,-3.7284584,1,p1_post
0.56275254,10.713516,6,p1_post
-0.5024273,-0.5045418,1,p1_post
-1.412116,-1.8296355,1,p1_post
-2.7157414,5.127964,2,p1_post
-3.5970583,5.5509114,2,p1_post
0.2580931,6.2357225,0,p1_post
5.838681,15.694389,17,p1_post
0.035223614,-6.5068088,3,p1_post
-0.9446261,-2.2378147,1,p1_post
-2.0457048,-2.7018735,14,p1_post
-4.3384743,4.392992,18,p1_post
-0.8098214,-3.0964608,1,p1_post
-4.815941,4.160819,18,p1_post
0.2747357,3.3467717,0,p1_post
2.3131738,-5.790422,3,p1_post
-0.6982264,-1.1488206,1,p1_post
5.537783,-0.23914611,11,p1_post
-3.2132576,7.9399233,2,p1_post
14.682397,2.3133721,13,p1_post
-2.2272832,5.4177113,2,p1_post
2.7470968,-3.9984646,5,p1_post
1.5903898,-3.4863956,5,p1_post
-4.6671543,7.458854,8,p1_post
5.8687935,15.590337,17,p1_post
-0.44244617,-6.5346937,3,p1_post
2.876772,-2.065119,5,p1_post
-1.02779,4.076752,0,p1_post
-0.00929303,-2.0144572,1,p1_post
-0.98516226,-6.3887534,3,p1_post
3.1823018,-2.5486119,5,p1_post
13.081604,2.7784016,13,p1_post
-0.8538109,3.7946317,0,p1_post
1.5308181,-4.5985255,3,p1_post
0.21711247,10.25083,6,p1_post
12.961968,2.8443973,13,p1_post
-1.1135877,-7.1732807,3,p1_post
2.1785736,-2.4787822,5,p1_post
-0.5841983,-2.9335444,1,p1_post
-1.0939871,-2.315367,1,p1_post
-0.44035202,-5.8430786,3,p1_post
-3.233568,5.0128617,2,p1_post
0.40016168,-4.3150783,1,p1_post
-0.40613776,-3.7882125,1,p1_post
-0.8578666,7.470901,2,p1_post
-0.74453735,-6.393624,3,p1_post
5.647212,-0.07682661,11,p1_post
1.9492813,-2.8601696,5,p1_post
1.0943391,-5.9003115,3,p1_post
-1.0150814,-1.7486336,1,p1_post
-1.1735581,-3.0662832,1,p1_post
7.362162,13.333076,17,p1_post
-4.9853263,9.82753,7,p1_post
3.4624104,1.6927997,19,p1_post
3.486381,13.878652,19,p1_post
-0.3960691,5.3105145,0,p1_post
-0.5762782,-2.3821018,1,p1_post
5.82338,15.695597,17,p1_post
-4.347318,3.8612585,18,p1_post
0.0143906735,1.3449205,6,p1_post
-1.4503242,6.7990875,2,p1_post
-0.7302955,-2.1539803,1,p1_post
-2.1955302,6.6996365,2,p1_post
0.95013505,-5.4347863,3,p1_post
1.5150192,18.372591,25,p1_post
0.09331985,-4.4336834,1,p1_post
-2.6675367,-2.420371,14,p1_post
-1.7711091,3.9621778,10,p1_post
3.5992544,13.856362,19,p1_post
5.584578,-0.14484352,11,p1_post
-3.0853834,6.1759562,2,p1_post
5.657304,-0.15970694,11,p1_post
12.826902,2.8853686,13,p1_post
2.5744486,-5.8887405,3,p1_post
-0.49266398,-6.0721774,3,p1_post
-0.7711605,-2.745265,1,p1_post
1.3235711,-4.4966807,3,p1_post
12.894305,2.8827612,13,p1_post
1.8131748,-6.0828114,3,p1_post
-2.1771903,-2.558846,14,p1_post
-3.0550473,4.9786725,2,p1_post
-2.8252413,5.011806,2,p1_post
0.9548124,-5.2617445,3,p1_post
2.5207906,-5.5418377,3,p1_post
-0.09417248,-4.5718045,3,p1_post
2.343963,-3.9193091,5,p1_post
-1.820004,7.584775,2,p1_post
14.650605,2.3318439,13,p1_post
4.085814,8.247175,11,p1_post
14.43933,2.4586883,13,p1_post
14.58503,2.4018238,13,p1_post
-0.025500223,-3.9125464,1,p1_post
-1.1450192,-1.6324456,1,p1_post
6.387885,-0.35895467,11,p1_post
1.2745519,3.3441725,0,p1_post
1.5027417,-4.615918,3,p1_post
-0.077493295,-4.6176524,1,p1_post
-0.56907123,-2.653557,1,p1_post
-1.0002424,-7.089188,3,p1_post
1.1119357,-1.2133551,1,p1_post
5.694833,-0.25995123,11,p1_post
-0.8166771,-2.4101527,1,p1_post
0.28606558,-4.4837008,3,p1_post
0.3158041,-4.586266,3,p1_post
-2.8465204,6.7777305,2,p1_post
-0.19945285,-3.6332994,1,p1_post
0.14975193,-3.191315,1,p1_post
3.5233943,13.739296,19,p1_post
1.4236907,18.400366,25,p1_post
-0.24352872,-6.7549133,3,p1_post
-1.1380993,-2.0555706,1,p1_post
14.540096,2.3813937,13,p1_post
-2.5167534,-2.1199424,14,p1_post
-3.7028816,4.4121256,2,p1_post
-0.86792225,-6.424328,3,p1_post
-3.579998,5.9048576,2,p1_post
12.236907,3.1162753,13,p1_post
-0.5184769,-4.251729,1,p1_post
2.1147556,-3.7203739,5,p1_post
2.122324,-5.7787194,3,p1_post
2.310624,9.081756,9,p1_post
0.48909456,-4.284499,1,p1_post
14.701779,2.2829046,13,p1_post
-4.288062,4.2102547,18,p1_post
-0.5476577,-6.4910235,3,p1_post
-0.97962976,-1.7008812,1,p1_post
-2.85397,-2.5387013,14,p1_post
0.05475016,-2.1849084,1,p1_post
1.9515575,-2.7248302,5,p1_post
-3.4020104,5.989232,2,p1_post
0.3632321,4.3176,0,p1_post
5.7122984,-0.05066515,11,p1_post
-2.729217,-2.2802327,14,p1_post
-3.6748445,15.071182,20,p1_post
-0.32253632,-1.2725621,1,p1_post
3.7187212,-3.1517892,5,p1_post
1.3801932,-4.7197104,3,p1_post
-1.5185878,-2.7854624,14,p1_post
-0.6789347,-3.9633236,3,p1_post
-1.0146561,-1.4885557,1,p1_post
-0.25017124,-3.975346,1,p1_post
12.907772,2.9119678,13,p1_post
0.57365406,-1.1084845,1,p1_post
0.4936071,-5.956351,3,p1_post
2.9125671,-3.663244,5,p1_post
-0.9232659,-2.113003,1,p1_post
13.197096,2.5187452,13,p1_post
1.383215,18.50373,25,p1_post
1.5793571,-5.9337687,3,p1_post
-0.5502033,-1.3874165,1,p1_post
2.509414,-2.1016726,5,p1_post
-2.2601364,-2.7771528,14,p1_post
2.137284,-3.1173542,5,p1_post
12.854769,2.8254893,13,p1_post
-0.5252391,-3.8935533,1,p1_post
-0.21618703,7.3942785,10,p1_post
-0.49624795,-3.4361947,3,p1_post
-0.2628125,-2.9572492,1,p1_post
-2.8314965,4.6296606,2,p1_post
-0.77845865,-2.5841155,1,p1_post
0.071818896,-6.0585036,3,p1_post
-0.5839896,-3.4348538,3,p1_post
-1.8883737,-2.9565997,14,p1_post
3.6448889,13.877619,19,p1_post
-1.2137551,-2.6194174,1,p1_post
-0.22504212,7.3971615,10,p1_post
-2.9335175,5.263676,2,p1_post
-1.1318908,-1.5185019,1,p1_post
2.3663683,-6.0807858,3,p1_post
-3.2776012,4.894808,2,p1_post
0.47106847,10.503246,6,p1_post
-3.2290368,-2.224857,14,p1_post
11.940461,3.0910416,13,p1_post
-0.47859427,5.0813484,0,p1_post
-0.6848384,-2.238494,1,p1_post
-0.64697486,-3.8926115,3,p1_post
-0.68176466,-5.8869467,3,p1_post
-0.67822975,-3.5719793,3,p1_post
-0.66229,-3.280368,1,p1_post
-0.6895192,-1.1510721,1,p1_post
-6.0816007,3.010818,12,p1_post
-0.95325077,-1.5658692,1,p1_post
1.5645185,-6.111921,3,p1_post
-0.14506756,-4.049174,1,p1_post
-1.3556583,-3.1160786,1,p1_post
-2.1250997,5.8836846,2,p1_post
-1.0325879,-3.248417,1,p1_post
0.99696904,-5.0884237,3,p1_post
-2.979357,5.0494933,2,p1_post
-1.4742057,14.507839,21,p1_post
1.7960168,-2.9901612,5,p1_post
-1.028772,5.5958037,0,p1_post
-1.7494539,7.0813007,2,p1_post
-0.81402916,5.4479876,0,p1_post
-0.45305127,7.1132774,10,p1_post
14.568246,2.4016197,13,p1_post
-0.44672337,-4.0164366,3,p1_post
1.8457539,-4.96036,3,p1_post
-2.1076436,-2.9697497,14,p1_post
6.1701407,15.033346,17,p1_post
-3.2887816,-1.520729,14,p1_post
1.4260626,18.458363,25,p1_post
-1.1010758,4.5398493,0,p1_post
5.7424617,-0.19009309,11,p1_post
-4.745304,6.4609914,7,p1_post
1.1557951,-5.097826,3,p1_post
-1.7441374,8.941934,7,p1_post
14.715922,2.2921815,13,p1_post
-0.81262535,-2.9104202,1,p1_post
2.029143,8.6621275,9,p1_post
2.7423167,-3.9892535,5,p1_post
1.7773132,-2.0491905,5,p1_post
-3.3224525,4.5923996,2,p1_post
-0.8389742,-3.400443,3,p1_post
-3.2202182,8.850074,7,p1_post
-1.2310334,-2.0230248,1,p1_post
-0.6476595,-2.0281088,1,p1_post
0.23929,-4.483516,3,p1_post
12.774478,2.9430296,13,p1_post
-0.31341934,6.347072,0,p1_post
-1.073136,-3.2192843,1,p1_post
-3.9450064,-1.9093146,14,p1_post
-0.15286691,-6.113275,3,p1_post
0.32825395,3.6426523,0,p1_post
2.8030977,-3.7362418,5,p1_post
-4.066255,3.843604,18,p1_post
6.105143,15.434279,17,p1_post
0.094749115,-3.6629918,1,p1_post
-1.1840026,-3.5190704,3,p1_post
-3.0361283,-2.2903638,14,p1_post
-0.9783863,-2.8509183,1,p1_post
-2.1288466,6.0001264,2,p1_post
2.4649684,-2.7117596,5,p1_post
2.0567713,-6.16918,3,p1_post
1.7310742,-3.5487573,5,p1_post
-1.7902113,-2.065525,14,p1_post
1.2436012,-5.0605426,3,p1_post
-0.6563981,-1.8354326,1,p1_post
-1.1351341,-2.8624988,1,p1_post
1.4634719,18.419798,25,p1_post
-1.8403322,5.8978777,2,p1_post
0.98982143,-5.3486977,3,p1_post
1.457517,-5.1053576,3,p1_post
-1.0431566,-1.5643381,1,p1_post
0.19859187,-5.878065,3,p1_post
-0.73511887,-6.6078935,3,p1_post
-2.978244,5.127647,2,p1_post
2.3919733,9.718386,9,p1_post
-0.44422942,-6.333572,3,p1_post
-1.2973275,-2.146089,1,p1_post
0.9648431,3.312479,0,p1_post
13.161404,3.0002363,13,p1_post
3.4086957,-2.6814458,5,p1_post
2.3901253,-3.0845308,5,p1_post
1.4961715,18.38866,25,p1_post
1.1940024,-5.237888,3,p1_post
-0.31078202,7.0946784,10,p1_post
3.512733,13.837944,19,p1_post
-0.3387218,-6.3238144,3,p1_post
1.0031357,0.9224829,1,p1_post
2.3929563,-2.09341,5,p1_post
-3.597597,5.089259,2,p1_post
-0.3879153,-2.6189818,1,p1_post
0.67642,-4.689562,3,p1_post
13.802234,2.95809,13,p1_post
-1.2243569,7.323382,2,p1_post
-1.7412096,3.9531198,10,p1_post
-0.29777652,-2.6972318,1,p1_post
0.8316609,-3.1546714,1,p1_post
-2.0494683,8.932023,7,p1_post
3.783699,13.73749,19,p1_post
0.6524172,4.1365137,0,p1_post
-4.3019943,4.0481668,18,p1_post
0.101683736,-2.1200254,1,p1_post
14.616181,2.367525,13,p1_post
-4.0713396,5.2225165,2,p1_post
0.06734672,-4.529763,3,p1_post
-2.3716729,-2.8158796,14,p1_post
3.6256142,13.055765,19,p1_post
0.55374116,-4.3218913,3,p1_post
5.534106,-0.11362691,11,p1_post
-0.6012496,-2.7134087,1,p1_post
-0.7827938,5.147745,0,p1_post
-3.2728772,-2.11051,14,p1_post
5.9073906,15.544471,17,p1_post
0.5389832,0.31998205,1,p1_post
-1.7570666,4.111755,10,p1_post
5.68369,-0.12567243,11,p1_post
-0.7092081,4.023847,0,p1_post
5.795766,15.638656,17,p1_post
-0.381298,5.000182,0,p1_post
-0.29217356,7.0608845,10,p1_post
-3.2530599,4.937707,2,p1_post
-0.45277494,-5.797659,3,p1_post
3.5455303,13.002263,19,p1_post
-1.1718407,-1.0257653,1,p1_post
-0.08763734,-4.111852,3,p1_post
-0.94715345,4.4601727,0,p1_post
-0.9260212,7.9769444,2,p1_post
-0.087609954,7.371035,10,p1_post
-2.5574193,-1.0803539,14,p1_post
14.769282,2.259045,13,p1_post
-0.5526704,-1.6810768,1,p1_post
-0.5098388,5.9288454,0,p1_post
13.895707,3.1147482,13,p1_post
0.19041641,10.898193,6,p1_post
12.977287,2.7774186,13,p1_post
-0.0404065,7.4205985,10,p1_post
1.3548491,18.52946,25,p1_post
-0.75515884,-2.225951,1,p1_post
0.83572906,-3.5389197,1,p1_post
2.0883076,-2.3916676,1,p1_post
0.35413343,-4.5046406,3,p1_post
-0.69579446,-1.644524,1,p1_post
0.8771996,9.443579,2,p1_post
-4.3750343,4.0080714,18,p1_post
-5.0919595,8.935518,7,p1_post
-0.8253378,9.046156,6,p1_post
0.14047083,-6.269415,3,p1_post
1.5112926,18.370161,25,p1_post
5.70449,-0.28312036,11,p1_post
5.5207167,-0.13002998,11,p1_post
12.811896,2.9116368,13,p1_post
-1.1053467,-2.5435886,1,p1_post
-2.814918,7.502052,2,p1_post
-2.80474,6.024048,8,p1_post
-0.5502004,-2.7273724,1,p1_post
1.3753113,-5.321602,3,p1_post
1.3963512,18.48094,25,p1_post
-4.394736,4.266296,18,p1_post
-1.1008892,-3.9095094,3,p1_post
-0.3400294,-2.4212894,1,p1_post
-0.16268067,7.489139,10,p1_post
-0.75162184,-1.6553954,1,p1_post
-0.34722632,-2.240793,1,p1_post
-3.108387,5.0329924,2,p1_post
-0.87087005,-2.5003018,1,p1_post
1.9294342,-3.9123468,5,p1_post
-0.6982242,-4.341571,3,p1_post
-4.1693177,3.880373,18,p1_post
12.071955,3.3826866,13,p1_post
5.9196672,15.7185135,17,p1_post
0.42704514,-6.1973805,3,p1_post
5.766617,15.639398,17,p1_post
-1.3197913,7.34289,2,p1_post
-3.0678883,6.8080416,2,p1_post
-4.569628,9.622183,7,p1_post
-1.8385653,6.183585,2,p1_post
-0.6134627,-6.04135,3,p1_post
1.590577,-5.106564,3,p1_post
-0.5002016,-2.102636,1,p1_post
2.0213888,-4.9215827,3,p1_post
3.0599005,-2.7654932,5,p1_post
-4.231692,3.9578993,18,p1_post
-0.043619253,-6.9219513,3,p1_post
-4.210622,4.02062,18,p1_post
-0.7307916,-2.1417105,1,p1_post
-0.41996348,-2.375648,1,p1_post
-0.76917475,-2.6885757,1,p1_post
-0.2811881,-4.2451496,1,p1_post
-3.0730543,4.9532924,2,p1_post
4.22484,8.064981,11,p1_post
-0.6120908,-5.0985093,3,p1_post
-0.18377219,7.415708,10,p1_post
12.053495,2.992122,13,p1_post
-0.5569602,-6.0644674,3,p1_post
0.79935753,-4.662894,3,p1_post
-4.8493094,5.0532885,18,p1_post
1.1140802,-5.2123756,3,p1_post
-5.8773293,2.959792,12,p1_post
5.9315996,15.707381,17,p1_post
-0.12678158,-3.357449,1,p1_post
-0.898254,0.0036875748,22,p1_post
5.49881,-0.41644382,11,p1_post
5.7674594,15.648904,17,p1_post
5.4701324,-0.29622307,11,p1_post
3.8845668,-2.2075078,5,p1_post
0.24276888,-3.665827,1,p1_post
-0.7247417,-6.440646,3,p1_post
-0.33663142,-4.1858535,3,p1_post
2.2290964,-2.1230605,5,p1_post
-0.012819161,4.237906,0,p1_post
1.068261,-4.9138546,3,p1_post
-3.6232884,7.1095057,2,p1_post
2.4684258,-3.0187833,5,p1_post
1.2188225,9.752476,9,p1_post
0.029216623,-4.4935455,3,p1_post
3.495223,13.885327,19,p1_post
0.7215829,3.2010353,0,p1_post
-3.13931,4.7660174,2,p1_post
-0.7079393,-6.57987,3,p1_post
-1.1498138,-6.146408,3,p1_post
14.712693,2.3026657,13,p1_post
2.4166365,8.690595,9,p1_post
14.540389,2.3912017,13,p1_post
14.504451,2.4442298,13,p1_post
-1.2617172,-2.7845998,1,p1_post
2.859243,-2.4106598,5,p1_post
-4.2010956,5.4917545,2,p1_post
-1.4860609,4.28417,10,p1_post
-4.0851974,3.9467614,18,p1_post
1.4473816,18.447897,25,p1_post
